step,customer,age,gender,merchant,category,amount,fraud
0309,717345438,3645,0,1823072687,12,24.73,0
0805,1124449361,6065,0,348934600,12,16.63,0
0323,123623130,2635,1,348934600,12,27.7,0
0521,394979408,4655,1,348934600,12,66.99,0
0601,380564257,3645,1,1053599405,4,46.62,0
0804,1180936672,2635,1,1823072687,12,9.61,0
0524,230958403,2635,0,732195782,13,1108.23,1
0626,1489294793,2635,1,1823072687,12,9.48,0
0606,1456029725,3645,0,348934600,12,46.81,0
0606,575345520,2635,1,2122776122,5,532.01,1
0318,382789952,3645,0,1741626453,10,410.34,1
0502,2049382420,3645,0,1741626453,10,503.06,1
0804,1714895875,2635,0,1823072687,12,24.15,0
0502,1930072075,3645,0,348934600,12,47.22,0
0716,1001065306,1925,0,840466850,11,364.52,1
0402,1050458046,6065,0,1823072687,12,1.18,0
0406,1568308501,3645,0,348934600,12,8.19,0
0622,911078435,2635,1,732195782,13,385.3,1
0522,218446443,2635,0,3697346,7,162.84,1
0308,1051712338,4655,0,348934600,12,60.73,0
0527,102364766,2635,1,17379832,10,303.15,1
0321,393339341,3645,0,348934600,12,0.04,0
0518,1562081159,2635,1,1649169323,10,23.37,1
0623,1739071229,4655,1,1823072687,12,6.43,0
0704,208151769,1925,0,732195782,13,236.55,1
0806,1156188729,2635,1,348934600,12,66.58,0
0429,949023995,3645,0,348934600,12,14.32,0
0413,1279143519,5665,1,1823072687,12,21.62,0
0711,597641228,2635,0,732195782,13,2241.69,1
0327,409331076,4655,0,348934600,12,34.11,0
0417,1698214137,5665,1,348934600,12,80.16,0
0407,1607867760,4655,1,348934600,12,48.91,0
0520,323852731,2635,1,980657600,10,491.52,1
0531,531360588,1925,1,348934600,12,31.94,0
0410,1175850429,4655,0,78078399,0,201.54,1
0502,1272188168,5665,1,1741626453,10,452.66,1
0613,1710930627,2635,1,1823072687,12,31.21,0
0510,1512444326,3645,1,1823072687,12,12.24,0
0606,961515074,3645,0,348934600,12,38.91,0
0714,1631162170,4655,1,348934600,12,1.56,0
0403,1542255731,2635,1,677738360,1,73.01,0
0422,637279747,4655,1,1198415165,0,102.38,1
0719,417225282,2635,1,1823072687,12,12.25,0
0707,499760818,3645,0,348934600,12,32.31,0
0430,1321173882,2635,1,480139044,4,393.39,1
0709,1983511229,3645,0,1823072687,12,48.66,0
0408,1597977404,2635,1,348934600,12,7.12,0
0714,642583859,4655,1,1823072687,12,8.15,0
0410,732095806,3645,0,1823072687,12,10.05,0
0313,784005201,4655,0,980657600,10,66.56,1
0821,564489242,1925,0,1823072687,12,34.49,0
0705,56197730,2635,0,1823072687,12,18.78,0
0801,599293124,4655,1,348934600,12,22.06,0
0628,965421722,1925,1,855959430,12,410.76,1
0515,226102422,4655,1,1823072687,12,10.33,0
0503,1647495093,3645,0,3697346,7,343.05,1
0418,125481968,1925,0,348934600,12,24.78,0
0625,1962291095,2635,0,348934600,12,41.87,0
0509,170002529,2635,1,348934600,12,35.39,0
0804,2005671734,2635,1,1053599405,4,224.28,0
0628,843083567,4655,0,1823072687,12,36.51,0
0529,447271561,3645,0,732195782,13,825.13,1
0512,1078596280,6065,1,348934600,12,5.87,0
0714,1477378413,3645,0,1888755466,8,446.37,1
0314,1761085759,3645,1,85975013,3,17.48,0
0409,1236503001,2635,1,1823072687,12,19.79,0
0820,1000148617,5665,0,1823072687,12,7.48,0
0517,1037161656,2635,1,348934600,12,12.2,0
0311,1372889664,5665,1,348934600,12,14.61,0
0405,1275518867,5665,1,547558035,2,705.42,1
0404,1461774305,3645,1,348934600,12,18.9,0
0724,417267123,2635,1,2122776122,5,287.14,1
0430,910454738,4655,1,480139044,4,858.21,1
0812,1557448113,4655,1,1823072687,12,2.77,0
0526,672794326,3645,1,1823072687,12,37.83,0
0329,1089903335,3645,0,1823072687,12,36.69,0
0825,623466885,3645,1,1823072687,12,29.9,0
0613,1187979419,2635,1,348934600,12,38.54,0
0818,1022713215,2635,1,480139044,4,316.86,1
0630,781322360,3645,0,1946091778,0,101.54,0
0515,1502465707,4655,1,1946091778,0,35.46,0
0410,438541016,1925,0,348934600,12,27.73,0
0402,669906110,3645,1,348934600,12,13.67,0
0814,1994178184,4655,0,840466850,11,895.99,1
0801,21670075,2635,1,348934600,12,60.62,0
0408,1846080029,1925,0,1823072687,12,1.62,0
0619,1508025585,5665,1,1823072687,12,10.47,0
0606,2100602051,4655,0,1823072687,12,16.1,0
0526,571254990,3645,1,50039827,4,42.72,0
0804,159675329,1925,1,348934600,12,51.41,0
0814,961515074,3645,0,348934600,12,40.92,0
0313,918659260,3645,1,348934600,12,39.08,0
0729,196786098,3645,0,348934600,12,16.87,0
0428,1093060677,2635,0,348934600,12,46.05,0
0321,1978250683,3645,1,980657600,10,442.28,1
0716,1468001998,3645,1,732195782,13,682.86,1
0325,1849046345,4655,1,480139044,4,343.4,1
0418,2004941826,2635,1,980657600,10,158.36,1
0625,1988407051,5665,0,348934600,12,11.65,0
0612,1125132707,3645,1,480139044,4,480.03,1
0403,495652708,2635,0,1823072687,12,11.84,0
0625,792765429,5665,0,1823072687,12,49.61,0
0827,1872803698,3645,1,1823072687,12,58.77,0
0622,1214964999,5665,1,85975013,3,46.7,0
0427,1817318774,2635,1,980657600,10,125.01,1
0505,1832119955,4655,1,2011752106,6,146.15,1
0413,874212917,2635,1,1823072687,12,7.93,0
0527,1253245889,3645,0,480139044,4,486.66,1
0616,676229147,2635,0,1823072687,12,22.62,0
0807,1060270098,3645,0,480139044,4,399.28,1
0412,71120756,3645,0,348934600,12,9.04,0
0824,1700873233,3645,1,1823072687,12,44.89,0
0625,1602648292,4655,1,348934600,12,16.56,0
0622,1273692645,3645,0,857378720,6,44.22,1
0428,910454738,4655,1,980657600,10,167.45,1
0827,333484923,4655,0,1913465890,4,39.43,0
0610,1129737137,6065,0,1823072687,12,3.56,0
0405,2126946323,2635,1,348934600,12,22.22,0
0531,1641760998,5665,1,1823072687,12,0.23,0
0519,1468001998,3645,1,480139044,4,47.68,1
0720,1501096176,5665,1,855959430,12,237.26,1
0622,95715318,1925,1,1823072687,12,5.77,0
0327,707234445,2635,0,85975013,3,38.41,0
0325,1426091756,1925,1,1823072687,12,62.25,0
0614,1736605496,4655,0,480139044,4,85.56,1
0816,1304285526,5665,1,1823072687,12,19.82,0
0610,1960578141,3645,1,1823072687,12,38.08,0
0517,172707110,3645,1,980657600,10,337.65,1
0511,1410823375,2635,0,85975013,3,52.07,0
0315,1905402681,1925,0,348934600,12,44.78,0
0802,864252220,3645,1,1823072687,12,38.03,0
0731,150273597,4655,0,1823072687,12,10.26,0
0814,969824969,4655,1,480139044,4,221.86,1
0826,1156808163,3645,0,1823072687,12,41.57,0
0628,1073067421,4655,1,1823072687,12,39.86,0
0304,446179646,5665,1,840466850,11,848.4,1
0613,1123627503,0018,1,85975013,3,55.63,0
0503,871505790,2635,1,348934600,12,15.14,0
0711,1580559195,2635,0,1823072687,12,2.83,0
0628,938819633,1925,0,1823072687,12,23.99,0
0710,1689083890,2635,1,1823072687,12,45.43,0
0408,172921013,5665,0,348934600,12,22.41,0
0313,1163388474,2635,1,923029380,5,574.46,1
0716,2128227866,5665,1,1823072687,12,20.77,0
0719,1341517098,4655,1,1823072687,12,1.32,0
0602,1680004438,2635,1,923029380,5,620.64,1
0430,1136859577,3645,0,348934600,12,52.03,0
0521,1204046804,5665,1,1823072687,12,20.92,0
0615,23740594,3645,0,348934600,12,37.15,0
0416,1812521679,4655,0,1823072687,12,40.21,0
0416,1876476635,2635,0,1823072687,12,27.33,0
0522,1964602402,4655,0,348934600,12,9.67,0
0620,1927849279,2635,1,1823072687,12,60.04,0
0524,1981089677,4655,0,1823072687,12,14.59,0
0612,862267590,4655,0,1823072687,12,33.81,0
0607,1156188729,2635,1,1823072687,12,46.59,0
0328,1143401925,1925,1,732195782,13,501.77,1
0615,2005093875,5665,1,1823072687,12,26.39,0
0731,1385354747,4655,0,980657600,10,704.12,1
0805,2119675022,6065,1,1823072687,12,20.58,0
0618,793132240,4655,1,348934600,12,33.49,0
0805,1791903269,3645,1,1823072687,12,39.27,0
0819,1389923471,4655,0,1823072687,12,21.94,0
0612,875898611,3645,1,348934600,12,31.95,0
0515,140648396,3645,1,732195782,13,2220.77,1
0531,764316727,5665,1,480139044,4,367.94,1
0723,1124718683,0018,0,151143676,9,180.2,1
0519,1317710133,3645,0,480139044,4,568.72,1
0730,391642320,3645,1,1823072687,12,43.37,0
0302,375144053,6065,1,923029380,5,112.77,1
0419,1256072323,2635,0,348934600,12,14.19,0
0802,757234945,3645,1,1823072687,12,35.94,0
0322,586830923,4655,0,348934600,12,11.9,0
0817,693174391,3645,1,1823072687,12,12.19,0
0524,1885719603,3645,1,1823072687,12,74.82,0
0713,34111179,4655,1,348934600,12,14.48,0
0627,382789952,3645,0,1823072687,12,5.23,0
0703,2116616608,4655,1,1823072687,12,15.4,0
0718,322786133,1925,0,692898500,4,29.48,0
0827,1505467955,3645,1,1823072687,12,60.05,0
0501,608244416,1925,1,1823072687,12,35.86,0
0726,918659260,3645,1,2122776122,5,260.1,1
0523,1233405214,5665,1,980657600,10,420.73,1
0617,1572610482,3645,1,732195782,13,1614.33,1
0822,846609537,5665,0,1823072687,12,1.87,0
0713,1211514218,3645,0,980657600,10,315.38,1
0624,1175419672,2635,0,1823072687,12,3.82,0
0423,1350963410,5665,1,732195782,13,23.36,1
0722,1728122351,3645,1,980657600,10,414.79,1
0511,607521473,2635,0,1823072687,12,3.39,0
0727,1135495199,2635,0,1823072687,12,0.53,0
0509,1095604325,1925,1,1823072687,12,19.64,0
0708,232299558,3645,1,1823072687,12,19.69,0
0424,478715873,5665,1,1823072687,12,21.76,0
0807,1396527012,3645,1,1823072687,12,5.33,0
0601,871962456,2635,1,1823072687,12,33.7,0
0821,1860405125,1925,1,1823072687,12,21.69,0
0408,339075311,3645,1,855959430,12,19.17,0
0322,855112247,5665,0,1823072687,12,25.96,0
0629,1615196201,1925,1,348934600,12,35.97,0
0310,1644158733,3645,0,348934600,12,0.59,0
0401,1909173090,5665,1,1823072687,12,23.61,0
0506,756645719,2635,1,348934600,12,24.14,0
0426,553434543,2635,0,1353266412,6,104.82,1
0610,762614808,1925,0,348934600,12,33.04,0
0824,11668910,2635,1,1946091778,0,66.28,0
0525,2128263275,2635,0,480139044,4,632.89,1
0406,606861698,1925,1,1823072687,12,32.54,0
0423,286547187,2635,0,348934600,12,43.32,0
0802,381007057,1925,1,3697346,7,325.72,1
0315,1607207670,2635,1,1823072687,12,35.15,0
0709,2095181585,4655,0,1823072687,12,17.55,0
0823,1948527523,5665,0,1823072687,12,33.76,0
0419,893911190,3645,0,348934600,12,19.92,0
0731,1757210259,2635,1,1823072687,12,8.03,0
0801,1886620334,2635,1,1741626453,10,325.97,1
0524,616472041,2635,0,855959430,12,68.59,1
0528,1379018843,5665,0,1823072687,12,12.25,0
0311,827822455,3645,0,348934600,12,11.71,0
0530,632176173,2635,0,1823072687,12,2.66,0
0403,1954938610,4655,0,1823072687,12,20.72,0
0315,227356089,2635,1,855959430,12,163.53,1
0617,1778762788,2635,1,1823072687,12,9.71,0
0624,1849046345,4655,1,3697346,7,348.55,1
0529,295362058,4655,0,1198415165,0,360.88,1
0725,98687952,6065,1,1823072687,12,8.78,0
0324,1032715879,3645,1,1823072687,12,42.76,0
0514,1978250683,3645,1,480139044,4,465.48,1
0712,898690183,5665,1,1823072687,12,40.46,0
0811,704456922,2635,0,348934600,12,25.13,0
0522,691839786,3645,0,732195782,13,1442.14,1
0307,1255221015,3645,1,209847108,0,241.47,1
0728,295271306,6065,1,1823072687,12,40.7,0
0821,395508885,4655,0,349281107,2,51.95,0
0410,1960639712,2635,1,348934600,12,54.95,0
0320,1983734850,3645,0,348934600,12,5.6,0
0725,742784538,3645,0,1823072687,12,56.3,0
0721,1559339990,4655,0,1823072687,12,46.54,0
0609,318717540,4655,0,1823072687,12,3.34,0
0503,207380283,3645,1,1823072687,12,43.14,0
0325,851871528,1925,1,85975013,3,45.44,0
0524,848293063,5665,1,348934600,12,43.48,0
0621,114388565,4655,0,348934600,12,14.46,0
0312,851871528,1925,1,348934600,12,26.89,0
0716,908718101,3645,1,3697346,7,289.69,1
0727,1992960127,3645,1,1823072687,12,24.18,0
0806,727502065,2635,0,732195782,13,1496.0,1
0508,1127983201,6065,1,1913465890,4,186.12,0
0504,982406682,1925,0,1823072687,12,1.45,0
0410,16613795,2635,1,1823072687,12,14.18,0
0630,1367581052,4655,0,1823072687,12,7.31,0
0617,1591152121,3645,0,348934600,12,22.46,0
0617,1259760240,2635,1,348934600,12,25.61,0
0427,1372042334,1925,1,480139044,4,264.66,1
0711,1610565169,4655,0,1823072687,12,41.81,0
0510,811312110,3645,1,480139044,4,238.73,1
0413,2105324799,4655,0,732195782,13,4043.96,1
0814,1820855004,2635,1,1823072687,12,37.45,0
0714,834739424,3645,1,1823072687,12,53.95,0
0409,119537158,4655,1,480139044,4,75.25,1
0722,1223439629,4655,0,2122776122,5,591.44,1
0525,1118984324,3645,1,1913465890,4,110.49,0
0310,2057462116,1925,0,348934600,12,49.82,0
0613,1896147467,2635,1,1823072687,12,16.52,0
0423,1722987449,3645,0,1823072687,12,0.19,0
0821,800379810,2635,1,348934600,12,32.75,0
0731,1528848756,2635,0,348934600,12,40.12,0
0706,1599273075,5665,0,1823072687,12,16.98,0
0730,27152267,5665,1,1823072687,12,61.54,0
0812,1694039833,6065,1,480139044,4,494.79,1
0811,811312110,3645,1,980657600,10,238.15,1
0826,2048375146,5665,1,1823072687,12,5.77,0
0525,1049957303,4655,1,1400236507,5,9.66,0
0424,1407767965,3645,1,1823072687,12,29.53,0
0722,1474149613,2635,0,1823072687,12,29.49,0
0531,1960578141,3645,1,1823072687,12,22.39,0
0713,1197304790,3645,0,1823072687,12,17.86,0
0302,2079384186,2635,1,1294758098,7,349.85,1
0530,1187979419,2635,1,348934600,12,5.94,0
0426,465897830,4655,0,480139044,4,263.24,1
0808,1216919532,4655,0,348934600,12,34.57,0
0730,192974759,1925,1,348934600,12,10.75,0
0519,1321889892,5665,0,1823072687,12,6.23,0
0421,1897689911,3645,0,1823072687,12,60.43,0
0624,802146030,2635,0,1535107174,0,541.79,1
0630,1123042802,5665,0,1823072687,12,21.79,0
0627,2084449024,4655,1,980657600,10,383.0,1
0708,2027631548,2635,1,85975013,3,15.76,0
0531,954636025,3645,0,348934600,12,25.45,0
0714,2075699398,3645,1,1823072687,12,33.34,0
0819,695108722,2635,0,1823072687,12,6.17,0
0530,576597517,3645,1,1198415165,0,158.9,1
0411,1592279480,2635,0,480139044,4,396.52,1
0703,1870872671,2635,1,1823072687,12,24.67,0
0719,758849918,2635,1,1823072687,12,14.57,0
0514,1135201785,4655,0,1823072687,12,15.53,0
0623,1426420214,1925,0,1823072687,12,49.26,0
0810,814878326,3645,1,1823072687,12,31.0,0
0320,650108285,4655,1,1823072687,12,5.52,0
0720,1075692577,3645,0,1823072687,12,16.27,0
0419,587299231,2635,1,732195782,13,4630.1,1
0818,466769207,2635,1,1823072687,12,40.77,0
0729,26438018,4655,0,1823072687,12,20.82,0
0531,1163388474,2635,1,980657600,10,548.79,1
0825,1297100897,4655,0,980657600,10,2.63,1
0827,399875163,2635,0,348934600,12,4.0,0
0528,261466841,6065,0,348934600,12,36.56,0
0410,1506293914,5665,0,1823072687,12,14.89,0
0320,34441666,5665,0,980657600,10,30.3,1
0329,1729776721,4655,0,348934600,12,68.61,0
0705,1819254965,6065,0,480139044,4,61.12,1
0516,494777408,2635,0,1823072687,12,20.85,0
0402,1994178184,4655,0,480139044,4,883.16,1
0418,286580355,6065,0,348934600,12,13.74,0
0601,1813823560,3645,1,50039827,4,161.3,0
0305,896894357,3645,0,1823072687,12,3.41,0
0303,1370556911,1925,0,348934600,12,21.29,0
0602,374053775,3645,0,348934600,12,42.5,0
0706,532292379,3645,0,1823072687,12,27.44,0
0311,495652708,2635,0,1823072687,12,31.49,0
0826,350034124,1925,1,1353266412,6,567.12,1
0802,516824110,5665,0,980657600,10,359.3,1
0428,1653588482,2635,1,980657600,10,574.99,1
0531,1440310601,5665,1,1823072687,12,16.45,0
0309,118437987,2635,0,348934600,12,44.39,0
0724,1837200499,4655,0,1873032707,6,672.11,1
0817,694574500,6065,0,85975013,3,3.39,0
0415,1648492699,5665,1,3697346,7,364.94,1
0518,1175850429,4655,0,50039827,4,163.02,1
0824,803065678,1925,0,1823072687,12,29.93,0
0705,171977183,4655,0,348934600,12,21.51,0
0517,30336615,2635,0,855959430,12,4.14,0
0315,1642689499,2635,1,348934600,12,21.6,0
0515,126603077,1925,1,1823072687,12,7.92,0
0426,227186054,6065,1,348934600,12,19.35,0
0812,2119675022,6065,1,1823072687,12,1.82,0
0728,1060120913,1925,0,1823072687,12,43.68,0
0425,1236509536,4655,1,348934600,12,18.27,0
0727,1156808163,3645,0,1535107174,0,279.12,1
0521,2055156879,3645,1,1823072687,12,30.04,0
0526,56852547,3645,1,480139044,4,619.32,1
0717,475831512,2635,1,348934600,12,47.58,0
0801,1850870588,2635,0,1823072687,12,39.01,0
0717,483912131,2635,1,1741626453,10,895.59,1
0715,1640022626,6065,0,85975013,3,17.88,0
0816,546697817,5665,1,855959430,12,285.38,1
0701,179648560,4655,1,348934600,12,24.02,0
0417,1761368684,1925,1,348934600,12,22.27,0
0729,1043282651,2635,1,1823072687,12,53.61,0
0525,779868884,1925,0,1823072687,12,11.48,0
0512,1994178184,4655,0,1741626453,10,274.16,1
0628,1468001998,3645,1,980657600,10,262.65,1
0801,1897313368,5665,1,1913465890,4,20.76,0
0514,165037464,1925,1,1823072687,12,17.23,0
0424,1572610482,3645,1,480139044,4,886.25,1
0411,20239039,2635,1,1823072687,12,0.68,0
0826,413242191,4655,1,1823072687,12,16.2,0
0531,1510535804,3645,1,480139044,4,89.42,1
0324,940143351,4655,0,480139044,4,457.42,1
0716,590614528,2635,1,85975013,3,8.4,0
0531,741739992,2635,1,85975013,3,20.42,0
0802,2082187659,2635,0,3697346,7,356.64,1
0810,166353588,2635,1,348934600,12,17.44,0
0524,1817318774,2635,1,980657600,10,22.72,1
0711,2113737065,2635,1,3697346,7,367.57,1
0506,85192293,2635,0,1535107174,0,100.6,0
0715,389281305,1925,1,1823072687,12,28.37,0
0708,1326829513,5665,0,480139044,4,204.4,1
0331,823891015,2635,1,1823072687,12,62.74,0
0610,1709958311,6065,0,855959430,12,388.84,1
0812,2084449024,4655,1,349281107,2,70.4,0
0622,845102514,4655,0,1823072687,12,11.71,0
0528,249907687,6065,1,85975013,3,57.61,0
0724,1804573810,2635,1,840466850,11,80.17,0
0515,1817318774,2635,1,732195782,13,3397.53,1
0418,138445718,3645,0,1053599405,4,151.02,0
0610,1519265307,5665,1,348934600,12,15.25,0
0509,185428348,2635,1,1823072687,12,42.31,0
0621,1990341771,4655,1,1823072687,12,23.15,0
0801,460167545,5665,1,480139044,4,923.41,1
0407,1783773775,2635,0,1823072687,12,59.05,0
0723,427983732,4655,1,1823072687,12,17.14,0
0731,1595099029,2635,1,980657600,10,28.34,1
0802,1719485237,4655,0,1946091778,0,34.74,0
0615,1667929755,3645,1,1823072687,12,3.36,0
0518,1990341771,4655,1,980657600,10,182.95,1
0415,176878772,2635,1,1823072687,12,30.27,0
0609,1555517201,6065,1,348934600,12,5.61,0
0710,279399121,3645,1,348934600,12,12.78,0
0724,1350963410,5665,1,480139044,4,646.86,1
0717,602096181,1925,1,1823072687,12,46.02,0
0320,15276068,2635,0,1823072687,12,6.88,0
0714,1192874833,4655,1,1823072687,12,40.35,0
0709,1557448113,4655,1,1823072687,12,66.84,0
0630,1329920992,5665,0,348934600,12,30.34,0
0328,74966273,2635,1,480139044,4,759.18,1
0725,115603187,4655,0,209847108,0,8.7,1
0629,55178455,3645,0,732195782,13,3422.96,1
0524,1560259762,3645,1,348934600,12,27.93,0
0307,1178005728,3645,1,1823072687,12,33.86,0
0629,1089848865,3645,1,1823072687,12,24.36,0
0327,1463141739,3645,0,209847108,0,625.06,1
0425,704456922,2635,0,1294758098,7,380.41,1
0428,1237248073,3645,1,857378720,6,7.48,1
0803,1728122351,3645,1,1823072687,12,5.34,0
0625,1491518488,5665,1,348934600,12,46.17,0
0728,192974759,1925,1,348934600,12,25.37,0
0417,2113737065,2635,1,980657600,10,312.03,1
0315,1239061472,2635,0,348934600,12,4.26,0
0330,1459624061,4655,1,1823072687,12,19.23,0
0316,1468082478,4655,1,1823072687,12,45.11,0
0804,1126112663,4655,0,348934600,12,6.85,0
0827,1647495093,3645,0,980657600,10,396.66,1
0305,1088768738,2635,1,348934600,12,32.89,0
0512,2113737065,2635,1,1873032707,6,612.92,1
0307,375144053,6065,1,209847108,0,283.87,1
0811,150273597,4655,0,1823072687,12,29.09,0
0719,83086349,6065,0,1823072687,12,5.17,0
0706,1432825682,3645,0,1946091778,0,127.23,0
0326,333991833,2635,0,348934600,12,29.18,0
0812,2128227866,5665,1,480139044,4,366.31,1
0520,1304555023,2635,1,980657600,10,109.75,1
0310,1734487337,4655,1,480139044,4,313.5,1
0707,1228152586,1925,1,2011752106,6,90.18,1
0323,697242067,5665,0,1823072687,12,27.12,0
0704,373733261,4655,1,980657600,10,39.71,1
0620,892586401,4655,0,348934600,12,7.23,0
0311,1803181641,2635,0,348934600,12,29.37,0
0801,2001505633,5665,1,1535107174,0,14.49,0
0421,1994736634,4655,1,209847108,0,172.79,1
0622,1817318774,2635,1,1535107174,0,440.71,1
0409,806399525,2635,1,855959430,12,57.14,1
0805,2115344024,3645,0,1053599405,4,112.41,0
0429,1572610482,3645,1,2122776122,5,126.86,1
0613,1386324281,2635,0,348934600,12,49.92,0
0503,1350963410,5665,1,980657600,10,371.23,1
0820,1994736634,4655,1,1535107174,0,161.66,1
0822,253956131,6065,0,1946091778,0,5.81,0
0824,576453501,4655,0,348934600,12,24.76,0
0503,1815981756,4655,1,85975013,3,25.84,0
0804,1978250683,3645,1,1198415165,0,161.03,1
0718,1089789227,2635,1,348934600,12,9.56,0
0709,1648056680,2635,1,348934600,12,28.06,0
0716,841956493,2635,1,1823072687,12,26.35,0
0517,509546455,2635,0,1823072687,12,15.23,0
0723,384136428,1925,0,348934600,12,24.91,0
0520,922544599,3645,1,732195782,13,3381.93,1
0826,334073161,3645,1,1823072687,12,43.51,0
